# TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTALAVG,TEMPAVG,PRESSURE,GPRESSURE,VOLUME,PRESSAVG,GPRESSAVG
1.100000000000000000e+02,1.757604460000000108e+04,4.199604600000000210e+04,5.588220399999999790e+04,9.141830999999999676e+02,-3.265776889899999835e+06,2.306980522000000055e+05,3.479543529999999737e+04,0.000000000000000000e+00,5.058694515000000247e+05,-2.378045473300000187e+06,2.975076000000000249e+02,-2.883914924800000153e+06,-2.378717721100000199e+06,2.973014999999999759e+02,1.030140300000000025e+03,1.081879599999999982e+03,8.029852030600000173e+06,3.153849999999999909e+01,8.620470000000000255e+01
1.200000000000000000e+02,1.780992610000000059e+04,4.208820769999999902e+04,5.595020840000000317e+04,9.314528999999999996e+02,-3.267071465199999977e+06,2.318332164000000048e+05,3.488678089999999793e+04,0.000000000000000000e+00,5.055114683000000077e+05,-2.378060204499999993e+06,2.972971000000000004e+02,-2.883571672900000121e+06,-2.378667142899999861e+06,2.973011000000000195e+02,-1.081872599999999920e+03,-1.027280099999999948e+03,8.029990574400000274e+06,-5.410849999999999937e+01,5.521000000000000352e-01
1.300000000000000000e+02,1.768824889999999868e+04,4.186487430000000313e+04,5.589908460000000196e+04,9.148144999999999527e+02,-3.266737075900000054e+06,2.315376943000000028e+05,3.495728369999999995e+04,0.000000000000000000e+00,5.059726616999999969e+05,-2.377902413900000043e+06,2.975683000000000220e+02,-2.883875075600000098e+06,-2.378612519400000107e+06,2.973201999999999998e+02,7.584619999999999891e+02,8.154243000000000166e+02,8.029991954199999571e+06,3.932199999999999918e+00,5.875719999999999743e+01
1.400000000000000000e+02,1.777925950000000012e+04,4.191912200000000303e+04,5.582440329999999813e+04,8.884276999999999589e+02,-3.266941447800000198e+06,2.325412642000000051e+05,3.501476870000000054e+04,0.000000000000000000e+00,5.056003719000000274e+05,-2.377373830500000156e+06,2.973494000000000028e+02,-2.882974202399999835e+06,-2.378529940099999774e+06,2.973222000000000094e+02,-6.988227000000000544e+02,-6.447487999999999602e+02,8.030093771599999629e+06,-4.291810000000000258e+01,1.185679999999999978e+01
1.500000000000000000e+02,1.772555159999999887e+04,4.230073679999999877e+04,5.592513459999999759e+04,9.315307000000000244e+02,-3.267182819800000172e+06,2.324599541000000027e+05,3.507535029999999824e+04,0.000000000000000000e+00,5.062096219999999739e+05,-2.376554939799999818e+06,2.977076999999999884e+02,-2.882764561799999792e+06,-2.378406502599999774e+06,2.973462999999999852e+02,2.646983999999999924e+02,3.200192999999999870e+02,8.030092494699999690e+06,-2.369209999999999994e+01,3.111700000000000088e+01
1.600000000000000000e+02,1.784520130000000063e+04,4.173498120000000199e+04,5.594911619999999675e+04,8.721624000000000478e+02,-3.265923093299999833e+06,2.316116508000000031e+05,3.499101630000000296e+04,0.000000000000000000e+00,5.059139259999999776e+05,-2.377005039100000169e+06,2.975337999999999852e+02,-2.882918965100000147e+06,-2.378324063599999994e+06,2.973573000000000093e+02,-1.827740000000000009e+02,-1.269171000000000049e+02,8.030150204199999571e+06,-3.304979999999999762e+01,2.182090000000000174e+01
1.700000000000000000e+02,1.771615439999999944e+04,4.221893110000000161e+04,5.601795259999999689e+04,9.058881000000000085e+02,-3.266596038300000131e+06,2.316114199000000081e+05,3.495125329999999667e+04,0.000000000000000000e+00,5.063752714999999735e+05,-2.376799167299999855e+06,2.978050999999999817e+02,-2.883174438800000120e+06,-2.378239347099999897e+06,2.973822000000000116e+02,-8.407920000000000300e+02,-7.865764000000000351e+02,8.030162542600000277e+06,-7.792440000000000566e+01,-2.309009999999999962e+01
1.800000000000000000e+02,1.776148349999999846e+04,4.221787769999999728e+04,5.589803560000000289e+04,9.411698999999999842e+02,-3.265728874100000132e+06,2.308088117999999959e+05,3.476389009999999689e+04,0.000000000000000000e+00,5.066067641999999760e+05,-2.376730841200000141e+06,2.979413000000000125e+02,-2.883337605500000063e+06,-2.378159952099999879e+06,2.974116000000000213e+02,1.563757800000000088e+03,1.615584200000000010e+03,8.030086752100000158e+06,8.479900000000000659e+00,6.315590000000000259e+01
1.900000000000000000e+02,1.773092309999999998e+04,4.214151529999999912e+04,5.589900319999999920e+04,9.274424000000000206e+02,-3.266256699899999890e+06,2.318552033999999985e+05,3.485619780000000173e+04,0.000000000000000000e+00,5.065616436000000103e+05,-2.376284771199999843e+06,2.979146999999999821e+02,-2.882846414799999911e+06,-2.378066192999999970e+06,2.974368000000000052e+02,-1.783603100000000040e+03,-1.728794699999999921e+03,8.030179342000000179e+06,-8.112420000000000186e+01,-2.644160000000000110e+01
2.000000000000000000e+02,1.787185740000000078e+04,4.215628659999999945e+04,5.601771029999999882e+04,8.882507000000000517e+02,-3.266691748999999836e+06,2.319492766000000120e+05,3.500647039999999834e+04,0.000000000000000000e+00,5.066833022999999812e+05,-2.376118594899999909e+06,2.979863000000000284e+02,-2.882801897100000177e+06,-2.377913275100000203e+06,2.974725999999999999e+02,1.642018900000000031e+03,1.695414099999999962e+03,8.030073225700000301e+06,-2.753590000000000160e+01,2.715040000000000120e+01
2.100000000000000000e+02,1.772739679999999862e+04,4.185132669999999780e+04,5.594838840000000346e+04,9.262540999999999940e+02,-3.266172290000000037e+06,2.314305309000000125e+05,3.482667300000000250e+04,0.000000000000000000e+00,5.067650580000000191e+05,-2.376696662099999841e+06,2.980344000000000051e+02,-2.883461720100000035e+06,-2.377767843599999789e+06,2.975364000000000146e+02,-1.623913999999999987e+03,-1.572072599999999966e+03,8.030169639299999923e+06,-8.908679999999999666e+01,-3.451939999999999742e+01
2.200000000000000000e+02,1.779788479999999981e+04,4.222803029999999853e+04,5.597208849999999802e+04,9.181504999999999654e+02,-3.266777986000000034e+06,2.313501684999999998e+05,3.485921059999999852e+04,0.000000000000000000e+00,5.070642226999999839e+05,-2.376588230099999812e+06,2.982103000000000179e+02,-2.883652452800000086e+06,-2.377645442600000184e+06,2.975876999999999839e+02,1.082368600000000015e+03,1.134496799999999894e+03,8.030044272499999963e+06,-4.182359999999999900e+01,1.249610000000000021e+01
2.300000000000000000e+02,1.774821189999999842e+04,4.202219470000000001e+04,5.589152900000000227e+04,8.651746000000000549e+02,-3.267700431400000118e+06,2.324462559999999939e+05,3.466381399999999849e+04,0.000000000000000000e+00,5.074923988999999710e+05,-2.376570852400000207e+06,2.984621000000000208e+02,-2.884063251300000120e+06,-2.377512532600000035e+06,2.976533999999999764e+02,-2.570765999999999849e+02,-1.983160000000000025e+02,8.030079104199999943e+06,-6.749710000000000321e+01,-1.288509999999999955e+01
2.400000000000000000e+02,1.771484899999999834e+04,4.238061800000000221e+04,5.585666109999999753e+04,8.907245000000000346e+02,-3.267715622299999930e+06,2.322615760000000009e+05,3.470999229999999807e+04,0.000000000000000000e+00,5.071153271999999997e+05,-2.376785874100000132e+06,2.982404000000000224e+02,-2.883901201299999841e+06,-2.377409706999999937e+06,2.976884000000000015e+02,2.214900000000000091e+02,2.781772000000000276e+02,8.030126380499999970e+06,-2.930790000000000006e+01,2.549119999999999919e+01
2.500000000000000000e+02,1.768738349999999991e+04,4.202221319999999832e+04,5.585289239999999700e+04,8.602332000000000107e+02,-3.267096111000000034e+06,2.325077815999999875e+05,3.480397709999999643e+04,0.000000000000000000e+00,5.060386422000000020e+05,-2.377322987900000066e+06,2.976071000000000026e+02,-2.883361630100000184e+06,-2.377338028100000229e+06,2.976985999999999990e+02,2.149076000000000022e+02,2.690523000000000025e+02,8.030234453999999911e+06,-5.380590000000000117e+01,9.322000000000000286e-01
2.600000000000000000e+02,1.797288200000000143e+04,4.185729419999999664e+04,5.589597039999999834e+04,8.824528000000000247e+02,-3.267002200600000098e+06,2.318575505000000121e+05,3.464360450000000128e+04,0.000000000000000000e+00,5.064131769000000204e+05,-2.377479269299999811e+06,2.978274000000000115e+02,-2.883892446099999826e+06,-2.377287973600000143e+06,2.977273999999999887e+02,-5.237060999999999922e+02,-4.684311999999999898e+02,8.030396331299999729e+06,-3.195090000000000074e+01,2.272279999999999944e+01
2.700000000000000000e+02,1.781729929999999877e+04,4.210174629999999888e+04,5.593218510000000242e+04,9.053369000000000142e+02,-3.265717749499999918e+06,2.311914565000000002e+05,3.465298580000000220e+04,0.000000000000000000e+00,5.059096376000000164e+05,-2.377207102099999785e+06,2.975312999999999874e+02,-2.883116739599999972e+06,-2.377252314400000032e+06,2.977208999999999719e+02,6.753143999999999778e+02,7.264605999999999995e+02,8.030509896800000221e+06,-6.492180000000000462e+01,-1.044689999999999941e+01
2.800000000000000000e+02,1.781688509999999951e+04,4.213051460000000225e+04,5.590600020000000222e+04,8.986173999999999751e+02,-3.265529297400000039e+06,2.306939833999999973e+05,3.474372740000000340e+04,0.000000000000000000e+00,5.067273645000000251e+05,-2.376612204700000118e+06,2.980122000000000071e+02,-2.883339569199999794e+06,-2.377145098699999973e+06,2.977669999999999959e+02,-1.381330300000000079e+03,-1.325930000000000064e+03,8.030684424499999732e+06,-7.751359999999999673e+01,-2.308899999999999864e+01
2.900000000000000000e+02,1.799677850000000035e+04,4.193843450000000303e+04,5.585592450000000099e+04,8.951353000000000293e+02,-3.265845399600000121e+06,2.311826294000000053e+05,3.479518379999999888e+04,0.000000000000000000e+00,5.071049678999999887e+05,-2.376076345600000117e+06,2.982343000000000188e+02,-2.883181313500000164e+06,-2.377028231600000057e+06,2.978097999999999956e+02,9.825670000000000073e+02,1.038098199999999906e+03,8.030706487999999896e+06,-5.462519999999999953e+01,-1.602999999999999980e-01
3.000000000000000000e+02,1.772649150000000009e+04,4.214121429999999964e+04,5.597827180000000226e+04,8.952720000000000482e+02,-3.266320344500000123e+06,2.320350022999999928e+05,3.471538990000000194e+04,0.000000000000000000e+00,5.067567062000000151e+05,-2.376071996499999892e+06,2.980294000000000096e+02,-2.882828702699999791e+06,-2.376914339999999851e+06,2.978399999999999750e+02,-6.308606999999999516e+02,-5.735501000000000431e+02,8.030857134899999946e+06,-2.845129999999999981e+01,2.609949999999999903e+01
3.100000000000000000e+02,1.793232229999999981e+04,4.206452790000000095e+04,5.588941780000000290e+04,9.271461000000000467e+02,-3.265507743199999910e+06,2.309163373000000138e+05,3.477196830000000045e+04,0.000000000000000000e+00,5.071823670999999740e+05,-2.375823656400000211e+06,2.982798000000000229e+02,-2.883006023500000127e+06,-2.376803249199999962e+06,2.978786000000000058e+02,-2.439839000000000055e+02,-1.890808000000000106e+02,8.030925556400000118e+06,-9.215760000000000218e+01,-3.744850000000000279e+01
3.200000000000000000e+02,1.768404650000000038e+04,4.207623960000000079e+04,5.595799799999999959e+04,9.171947999999999865e+02,-3.266124584999999963e+06,2.316052957999999926e+05,3.485100929999999789e+04,0.000000000000000000e+00,5.071579570999999996e+05,-2.375874843900000211e+06,2.982653999999999996e+02,-2.883032800999999978e+06,-2.376693981099999975e+06,2.979270000000000209e+02,6.171059999999999945e+01,1.184569000000000045e+02,8.030991276999999769e+06,-3.497840000000000060e+01,1.983830000000000027e+01
3.300000000000000000e+02,1.789012129999999888e+04,4.177113689999999769e+04,5.602863079999999900e+04,8.780546000000000504e+02,-3.266921210899999831e+06,2.324975869999999995e+05,3.485821190000000206e+04,0.000000000000000000e+00,5.069859321999999811e+05,-2.376011536199999973e+06,2.981643000000000256e+02,-2.882997468400000129e+06,-2.376599437299999874e+06,2.979567999999999870e+02,-3.366132999999999811e+02,-2.813163000000000125e+02,8.031071766900000162e+06,-8.973220000000000596e+01,-3.499869999999999948e+01
3.400000000000000000e+02,1.780111319999999978e+04,4.215304879999999685e+04,5.593350230000000010e+04,9.147165999999999713e+02,-3.266390266600000206e+06,2.318073264999999956e+05,3.477605950000000303e+04,0.000000000000000000e+00,5.067377064000000246e+05,-2.376266793200000189e+06,2.980183000000000106e+02,-2.883004499600000214e+06,-2.376544085400000215e+06,2.979902999999999906e+02,-9.482899999999999352e+01,-4.060049999999999670e+01,8.031096116100000218e+06,-5.953249999999999886e+01,-4.791299999999999670e+00
3.500000000000000000e+02,1.753589020000000164e+04,4.204458350000000064e+04,5.601317799999999988e+04,9.102052999999999656e+02,-3.265739214000000153e+06,2.318322613999999885e+05,3.467360639999999694e+04,0.000000000000000000e+00,5.064675405000000028e+05,-2.376261948700000066e+06,2.978593999999999937e+02,-2.882729489300000016e+06,-2.376529435800000094e+06,2.979979000000000156e+02,-3.419759000000000242e+02,-2.877928999999999746e+02,8.031120940999999642e+06,-8.986620000000000630e+01,-3.518189999999999884e+01
3.600000000000000000e+02,1.777681989999999860e+04,4.211388059999999678e+04,5.603512780000000203e+04,9.145774999999999864e+02,-3.265467819500000216e+06,2.306517214000000095e+05,3.477989140000000043e+04,0.000000000000000000e+00,5.070464719000000041e+05,-2.376149329299999867e+06,2.981999000000000137e+02,-2.883195801099999808e+06,-2.376486650400000159e+06,2.980312000000000126e+02,1.614553999999999974e+02,2.171787999999999954e+02,8.031099919499999844e+06,-7.265470000000000539e+01,-1.797710000000000008e+01
3.700000000000000000e+02,1.790619689999999900e+04,4.206758929999999964e+04,5.596672540000000299e+04,8.867169000000000096e+02,-3.266420907199999783e+06,2.320450972999999940e+05,3.493072329999999783e+04,0.000000000000000000e+00,5.067587882000000100e+05,-2.375859069900000002e+06,2.980307000000000244e+02,-2.882617858200000133e+06,-2.376439645500000101e+06,2.980423999999999864e+02,-6.218619999999999948e+01,-6.848799999999999777e+00,8.031132351400000043e+06,-3.372440000000000282e+01,2.100929999999999964e+01
3.800000000000000000e+02,1.773846540000000095e+04,4.198147499999999854e+04,5.592199659999999858e+04,9.125045000000000073e+02,-3.266009745399999898e+06,2.315002553999999946e+05,3.479983819999999832e+04,0.000000000000000000e+00,5.066052288999999873e+05,-2.376549981199999806e+06,2.979404000000000110e+02,-2.883155210200000089e+06,-2.376430602500000037e+06,2.980423999999999864e+02,4.189540000000000219e+01,9.791750000000000398e+01,8.031171622499999590e+06,-1.098175999999999988e+02,-5.487409999999999854e+01
3.900000000000000000e+02,1.791138690000000133e+04,4.216033679999999731e+04,5.606984399999999732e+04,8.930036000000000058e+02,-3.266668271300000139e+06,2.315387907000000123e+05,3.476874869999999646e+04,0.000000000000000000e+00,5.071966469999999972e+05,-2.376129513600000180e+06,2.982882000000000176e+02,-2.883326160600000061e+06,-2.376422839600000065e+06,2.980611000000000104e+02,2.309281000000000006e+02,2.904261999999999944e+02,8.031256489599999972e+06,-9.090999999999999304e+00,4.608700000000000330e+01
4.000000000000000000e+02,1.777930080000000089e+04,4.207277210000000196e+04,5.594772230000000127e+04,8.964392000000000280e+02,-3.267108191999999806e+06,2.323766639000000141e+05,3.485563509999999951e+04,0.000000000000000000e+00,5.062897858000000124e+05,-2.376889872800000012e+06,2.977547999999999888e+02,-2.883179658600000199e+06,-2.376461403500000015e+06,2.980495000000000232e+02,-8.147558999999999969e+02,-7.564720999999999549e+02,8.031383451999999583e+06,-1.319296999999999969e+02,-7.650730000000000075e+01
4.100000000000000000e+02,1.769213000000000102e+04,4.212976380000000063e+04,5.586312129999999888e+04,8.932251999999999725e+02,-3.266855428900000174e+06,2.318682747000000090e+05,3.502523599999999715e+04,0.000000000000000000e+00,5.063310133999999962e+05,-2.377052664599999785e+06,2.977791000000000281e+02,-2.883383677900000010e+06,-2.376479203600000124e+06,2.980366999999999962e+02,3.203192000000000235e+02,3.744356000000000222e+02,8.031403697599999607e+06,-3.471809999999999974e+01,2.081810000000000116e+01
4.200000000000000000e+02,1.772599580000000060e+04,4.213563840000000346e+04,5.594522839999999997e+04,8.992844999999999800e+02,-3.267423773200000171e+06,2.327824917000000132e+05,3.480918009999999776e+04,0.000000000000000000e+00,5.063779719000000041e+05,-2.376747982299999800e+06,2.978066999999999780e+02,-2.883125954299999867e+06,-2.376487191199999768e+06,2.980165000000000077e+02,-5.311870999999999867e+02,-4.815491999999999848e+02,8.031448172600000165e+06,-1.153958999999999975e+02,-5.998420000000000130e+01
4.300000000000000000e+02,1.790611590000000069e+04,4.197882319999999891e+04,5.605638700000000244e+04,9.012589000000000397e+02,-3.266289310399999842e+06,2.315728141999999934e+05,3.471387709999999788e+04,0.000000000000000000e+00,5.066107068999999901e+05,-2.376549327000000048e+06,2.979436000000000035e+02,-2.883160033900000155e+06,-2.376486115000000224e+06,2.979905999999999722e+02,2.697253000000000043e+02,3.245640999999999963e+02,8.031441475899999961e+06,-8.905580000000000496e+01,-3.384020000000000294e+01
4.400000000000000000e+02,1.791060039999999935e+04,4.221104510000000300e+04,5.600517599999999948e+04,8.851739000000000033e+02,-3.266291008499999996e+06,2.320020082000000111e+05,3.485018579999999929e+04,0.000000000000000000e+00,5.064518278000000282e+05,-2.375974991100000218e+06,2.978500999999999976e+02,-2.882426819000000134e+06,-2.376445570799999870e+06,2.979710999999999785e+02,-4.354474999999999909e+02,-3.821277999999999793e+02,8.031469389299999923e+06,-1.219026000000000067e+02,-6.685550000000000637e+01
4.500000000000000000e+02,1.786855600000000049e+04,4.208688240000000224e+04,5.595197239999999874e+04,8.813609000000000151e+02,-3.265529148800000083e+06,2.316390769999999902e+05,3.508694189999999799e+04,0.000000000000000000e+00,5.064907946000000229e+05,-2.375523563599999994e+06,2.978731000000000222e+02,-2.882014358299999963e+06,-2.376355599599999841e+06,2.979843999999999937e+02,1.467737999999999943e+02,2.014634000000000071e+02,8.031459353699999861e+06,-1.253092999999999932e+02,-7.023489999999999611e+01
4.600000000000000000e+02,1.773877449999999953e+04,4.217940690000000177e+04,5.599749089999999705e+04,9.181680999999999813e+02,-3.265199804299999960e+06,2.315701259999999893e+05,3.503097219999999652e+04,0.000000000000000000e+00,5.060110564000000013e+05,-2.375753809299999848e+06,2.975908999999999764e+02,-2.881764865699999966e+06,-2.376269326599999797e+06,2.979725999999999999e+02,-3.198239999999999839e+01,2.173979999999999890e+01,8.031490375900000334e+06,-1.007231000000000023e+02,-4.572639999999999816e+01
4.700000000000000000e+02,1.792243019999999888e+04,4.191838369999999850e+04,5.590621480000000156e+04,8.845143000000000484e+02,-3.266306966700000223e+06,2.323132417000000132e+05,3.486511710000000312e+04,0.000000000000000000e+00,5.071855748000000021e+05,-2.375311490199999884e+06,2.982817000000000007e+02,-2.882497064999999944e+06,-2.376174546000000089e+06,2.980101000000000226e+02,1.161691000000000003e+02,1.675617000000000019e+02,8.031526790699999779e+06,-1.286803999999999917e+02,-7.367130000000000223e+01
4.800000000000000000e+02,1.771333539999999994e+04,4.209461649999999645e+04,5.583123679999999877e+04,9.233405000000000200e+02,-3.267251555099999998e+06,2.326927331999999878e+05,3.482026709999999730e+04,0.000000000000000000e+00,5.075944140999999945e+05,-2.375581611500000115e+06,2.985221000000000231e+02,-2.883176025599999819e+06,-2.376123016400000080e+06,2.980355999999999881e+02,5.488309999999999889e+01,1.100360000000000014e+02,8.031628552600000054e+06,-5.686970000000000169e+01,-1.872999999999999998e+00
4.900000000000000000e+02,1.784910090000000127e+04,4.190465690000000177e+04,5.583033110000000306e+04,9.204782999999999902e+02,-3.267602143300000113e+06,2.326688220999999903e+05,3.497367670000000362e+04,0.000000000000000000e+00,5.073910838000000222e+05,-2.376063993499999866e+06,2.984024999999999750e+02,-2.883455077300000004e+06,-2.376122398699999787e+06,2.980439999999999827e+02,-6.476601000000000568e+02,-5.934978999999999587e+02,8.031728788800000213e+06,-1.383811000000000035e+02,-8.345279999999999632e+01
5.000000000000000000e+02,1.779374480000000040e+04,4.211404200000000128e+04,5.593004009999999835e+04,8.903623999999999796e+02,-3.266276615600000136e+06,2.318767547999999952e+05,3.484116730000000098e+04,0.000000000000000000e+00,5.062358600999999908e+05,-2.376594643999999855e+06,2.977230999999999881e+02,-2.882830504100000020e+06,-2.376148531099999789e+06,2.980287000000000148e+02,5.112266999999999939e+02,5.647131000000000540e+02,8.031777083300000057e+06,-8.127670000000000528e+01,-2.653969999999999985e+01
5.100000000000000000e+02,1.763845030000000042e+04,4.183846119999999792e+04,5.590511420000000362e+04,8.790815999999999804e+02,-3.265269250399999786e+06,2.317455124000000069e+05,3.477613880000000063e+04,0.000000000000000000e+00,5.061719956000000238e+05,-2.376314496300000232e+06,2.976856000000000222e+02,-2.882486491899999790e+06,-2.376173073100000154e+06,2.979990000000000236e+02,-1.048593599999999924e+03,-9.925234000000000378e+02,8.031887919200000353e+06,-1.215071999999999974e+02,-6.671179999999999666e+01
5.200000000000000000e+02,1.785250509999999849e+04,4.192356889999999839e+04,5.589234100000000035e+04,9.448328999999999951e+02,-3.264947278500000015e+06,2.311096570000000065e+05,3.502142089999999735e+04,0.000000000000000000e+00,5.062230011999999988e+05,-2.375979951400000136e+06,2.977155999999999949e+02,-2.882202952599999961e+06,-2.376178328499999829e+06,2.979714999999999918e+02,5.115115000000000123e+02,5.663132000000000517e+02,8.031851315899999812e+06,-9.901720000000000255e+01,-4.431900000000000261e+01
5.300000000000000000e+02,1.793117320000000109e+04,4.179795749999999680e+04,5.589111660000000120e+04,9.040540999999999485e+02,-3.266668556599999778e+06,2.318512759000000078e+05,3.500721919999999955e+04,0.000000000000000000e+00,5.071825753999999724e+05,-2.376103184799999930e+06,2.982798999999999978e+02,-2.883285760199999902e+06,-2.376182910900000017e+06,2.979773000000000138e+02,-7.099406999999999925e+02,-6.512839000000000169e+02,8.031868973000000231e+06,-1.176834999999999951e+02,-6.281739999999999924e+01
5.400000000000000000e+02,1.765117959999999948e+04,4.186916399999999703e+04,5.590885919999999896e+04,8.851316000000000486e+02,-3.266988782199999783e+06,2.324172503999999899e+05,3.496964259999999922e+04,0.000000000000000000e+00,5.068051145000000251e+05,-2.376482440400000196e+06,2.980579000000000178e+02,-2.883287554899999872e+06,-2.376193693299999926e+06,2.979793000000000234e+02,1.784369000000000085e+02,2.335756000000000085e+02,8.031765590200000443e+06,-1.040202000000000027e+02,-4.910849999999999937e+01
5.500000000000000000e+02,1.791881360000000132e+04,4.192407529999999679e+04,5.591870029999999679e+04,9.124908000000000357e+02,-3.267546871400000062e+06,2.325487018999999855e+05,3.508203020000000106e+04,0.000000000000000000e+00,5.065999912999999942e+05,-2.376642067999999970e+06,2.979372999999999934e+02,-2.883242059200000018e+06,-2.376212699200000148e+06,2.979832000000000107e+02,3.456775999999999840e+02,3.978043999999999869e+02,8.031694502799999900e+06,-6.963760000000000616e+01,-1.482869999999999955e+01
5.600000000000000000e+02,1.785210109999999986e+04,4.202663300000000163e+04,5.597591060000000289e+04,8.901060999999999694e+02,-3.267218898699999787e+06,2.317883934000000008e+05,3.481761869999999908e+04,0.000000000000000000e+00,5.065220464999999967e+05,-2.377346089399999939e+06,2.978913999999999760e+02,-2.883868135900000110e+06,-2.376272537299999967e+06,2.979676999999999794e+02,-7.266182999999999765e+02,-6.740480999999999767e+02,8.031663341500000097e+06,-1.140412000000000035e+02,-5.939000000000000057e+01
5.700000000000000000e+02,1.807110480000000098e+04,4.191086149999999907e+04,5.587821650000000227e+04,9.259369000000000369e+02,-3.266864661400000099e+06,2.310178416000000143e+05,3.472970489999999700e+04,0.000000000000000000e+00,5.071610762000000104e+05,-2.377169918899999931e+06,2.982672999999999774e+02,-2.884330995099999942e+06,-2.376338079700000118e+06,2.979796000000000049e+02,1.051243300000000090e+03,1.102677200000000084e+03,8.031566176799999550e+06,-5.836979999999999791e+01,-3.913699999999999957e+00
5.800000000000000000e+02,1.794142329999999856e+04,4.222252109999999811e+04,5.592315000000000146e+04,8.859314000000000533e+02,-3.267204895800000057e+06,2.314705195999999996e+05,3.492011690000000090e+04,0.000000000000000000e+00,5.062026903000000166e+05,-2.377638543200000189e+06,2.977035999999999945e+02,-2.883841233500000089e+06,-2.376392507799999788e+06,2.979676999999999794e+02,-1.314789899999999989e+03,-1.263073100000000068e+03,8.031575997000000440e+06,-1.262039999999999935e+02,-7.196330000000000382e+01
5.900000000000000000e+02,1.790799919999999838e+04,4.182190709999999672e+04,5.597394499999999971e+04,9.002803000000000111e+02,-3.266810264599999879e+06,2.319009449000000022e+05,3.497172209999999905e+04,0.000000000000000000e+00,5.060104873999999836e+05,-2.377322978699999861e+06,2.975905999999999949e+02,-2.883333466099999845e+06,-2.376452181100000162e+06,2.979327999999999861e+02,1.121171499999999924e+03,1.173465400000000045e+03,8.031429865399999544e+06,-8.169190000000000396e+01,-2.781129999999999924e+01
6.000000000000000000e+02,1.778613209999999890e+04,4.197616120000000228e+04,5.595946869999999763e+04,8.853257999999999583e+02,-3.266972424600000028e+06,2.322505781999999890e+05,3.471426849999999831e+04,0.000000000000000000e+00,5.063353792000000249e+05,-2.377065110900000203e+06,2.977817000000000007e+02,-2.883400490000000224e+06,-2.376460942999999970e+06,2.979341999999999757e+02,-6.559031999999999698e+02,-6.079741000000000213e+02,8.031421166500000283e+06,-7.374920000000000186e+01,-2.038639999999999830e+01
6.100000000000000000e+02,1.771345439999999871e+04,4.199411639999999898e+04,5.583508559999999852e+04,9.299719999999999800e+02,-3.266590191099999938e+06,2.317678252999999968e+05,3.483714989999999671e+04,0.000000000000000000e+00,5.065265206999999937e+05,-2.376986066699999850e+06,2.978940999999999804e+02,-2.883512587499999907e+06,-2.376457613100000191e+06,2.979399000000000228e+02,7.827604000000000042e+02,8.319502999999999702e+02,8.031354954699999653e+06,-5.062720000000000198e+01,2.489300000000000068e+00
6.200000000000000000e+02,1.786652909999999974e+04,4.207465239999999903e+04,5.581142280000000028e+04,9.444317999999999529e+02,-3.266508205399999861e+06,2.313885689000000129e+05,3.492069219999999768e+04,0.000000000000000000e+00,5.061250745999999926e+05,-2.377376833699999843e+06,2.976580000000000155e+02,-2.883501908299999777e+06,-2.376489055600000080e+06,2.979325000000000045e+02,-6.377652000000000498e+02,-5.837558000000000220e+02,8.031391328399999999e+06,-5.595609999999999928e+01,-2.620999999999999996e+00
6.300000000000000000e+02,1.798882640000000174e+04,4.192409290000000328e+04,5.575370700000000215e+04,8.938264000000000351e+02,-3.266772924699999858e+06,2.324035123000000021e+05,3.494296669999999722e+04,0.000000000000000000e+00,5.054838207999999868e+05,-2.377382172100000083e+06,2.972807999999999993e+02,-2.882865992899999954e+06,-2.376530697900000028e+06,2.978994000000000142e+02,1.725228999999999928e+02,2.256120999999999981e+02,8.031344820299999788e+06,-6.081620000000000203e+01,-7.568599999999999994e+00
6.400000000000000000e+02,1.781354820000000109e+04,4.197952739999999903e+04,5.581346889999999985e+04,8.945724999999999909e+02,-3.266805568599999882e+06,2.317522753000000084e+05,3.495167300000000250e+04,0.000000000000000000e+00,5.062490923000000184e+05,-2.377351410900000017e+06,2.977309000000000196e+02,-2.883600503299999982e+06,-2.376599518900000025e+06,2.978933999999999855e+02,4.533239999999999981e+01,9.781319999999999482e+01,8.031324442599999718e+06,-3.677720000000000056e+01,1.642849999999999966e+01
6.500000000000000000e+02,1.783419870000000083e+04,4.191654710000000341e+04,5.583788089999999647e+04,8.828405000000000200e+02,-3.265851833600000013e+06,2.314628882999999914e+05,3.508450940000000264e+04,0.000000000000000000e+00,5.056442995000000228e+05,-2.377188669199999887e+06,2.973752000000000066e+02,-2.882832968700000085e+06,-2.376682774199999869e+06,2.978684999999999832e+02,-4.448181999999999903e+02,-3.910423000000000116e+02,8.031276827499999665e+06,-6.635680000000000689e+01,-1.319679999999999964e+01
6.600000000000000000e+02,1.782396039999999994e+04,4.219101170000000275e+04,5.583359640000000218e+04,9.025200999999999567e+02,-3.266673022900000215e+06,2.316857533999999869e+05,3.502471149999999761e+04,0.000000000000000000e+00,5.063982035000000033e+05,-2.376813265999999829e+06,2.978186000000000035e+02,-2.883211469500000123e+06,-2.376735746999999974e+06,2.978799000000000206e+02,6.234426999999999452e+02,6.788709000000000060e+02,8.031197525000000373e+06,-3.358559999999999945e+01,1.965970000000000084e+01
