crossover_id,site_class,source_helix,destination_helix,bp,n_samples,n_valid,n_stable,valid_fraction,mean_azimuth_deg,mean_polar_deg,resultant_length,mean_vector_ih_ax_perp,mean_direction_ih_ax_perp
03b5f3d3-c4e9-49d4-a161-59ab22303ccf,reciprocal_upper,h_XY_3_5,h_XY_2_5,14,509,509,509,1.0,31.288315427363695,112.35929338298921,0.9177184026481331,"[0.7252871904675721, -0.34911239899407687, 0.44077895908413917]","[0.7903156222809863, -0.3804134231009115, 0.4802987036243844]"
8810a0e8-ad0f-4527-b97a-72ce17aadae4,reciprocal_lower,h_XY_2_5,h_XY_2_6,20,509,508,505,0.9980353634577603,165.35626632799728,72.69335373790375,0.7943944267700251,"[-0.7337928021158588, 0.23632092137187713, 0.1917369316750949]","[-0.9237134317513153, 0.2974856235242589, 0.24136238273308303]"
cb8a5808-972d-4666-9942-7e5844d728a2,reciprocal_upper,h_XY_2_6,h_XY_1_6,14,509,495,480,0.9724950884086444,37.124838841140736,121.80745506604434,0.9213242517769828,"[0.6242743564243542, -0.48559903377212915, 0.472560560376075]","[0.677583766215097, -0.5270663752045398, 0.5129144917922597]"
aec6e8d3-9ed2-4b80-b2fe-549473cbfe29,reciprocal_lower,h_XY_3_4,h_XY_3_5,41,509,509,509,1.0,151.4517973769123,105.16121780311356,0.809338460738181,"[-0.6861903458560965, -0.21167107983712286, 0.37331877429955923]","[-0.8478410197264521, -0.2615359211325037, 0.4612640970491663]"
cd95dfb1-01a6-43fd-901c-97f9a860074f,reciprocal_upper,h_XY_3_5,h_XY_2_5,35,509,509,509,1.0,49.57497986129067,115.24077274771683,0.9293159258167676,"[0.5450815584314298, -0.3962817552419683, 0.6399023012124464]","[0.586540640581794, -0.42642307554740305, 0.6885734801650385]"
a4bcab79-4f61-41e9-8e6d-8cfda4ac41c0,reciprocal_lower,h_XY_2_5,h_XY_2_6,41,509,507,507,0.9960707269155207,131.03713001647893,81.86359796961919,0.9001006238940531,"[-0.5850106088632614, 0.12739142169798626, 0.6720975720307771]","[-0.6499391216199406, 0.1415302004201043, 0.7466915966829579]"
68d2db72-e848-4019-b689-a6851ba9552c,reciprocal_upper,h_XY_2_6,h_XY_1_6,35,509,509,509,1.0,33.52066971890708,76.76227775660033,0.8598686988291689,"[0.6978128778442851, 0.19690288357677962, 0.46223437905460263]","[0.8115342246955316, 0.22899180287047352, 0.537563909099144]"
2792a370-9500-4b93-bf07-975b779c92de,reciprocal_lower,h_XY_3_4,h_XY_3_5,83,509,495,467,0.9724950884086444,167.05832087898298,44.90349168485749,0.8761905737130538,"[-0.6028046300681047, 0.6206029967327402, 0.13852227213848356]","[-0.6879834686118399, 0.7082968196094556, 0.15809605386584383]"
30889ac1-4071-4294-a563-4da7afff7ec7,reciprocal_upper,h_XY_3_5,h_XY_2_5,77,509,501,477,0.9842829076620825,24.884326953887594,115.01130872863658,0.9302780246264494,"[0.7647719995697221, -0.3933188841220893, 0.35474109878892285]","[0.822089718691156, -0.42279713559828036, 0.3813280432281179]"
72d45acb-11a6-41d0-8a81-9378e417a56c,reciprocal_lower,h_XY_2_5,h_XY_2_6,83,509,509,509,1.0,109.9240433492634,92.05317968655973,0.9089452318925695,"[-0.30954613710367773, -0.032564850586326625, 0.8539918934572612]","[-0.34055532307392505, -0.0358270767519418, 0.9395416395761419]"
df6af4a5-573c-4182-9124-3bde6c856d82,reciprocal_upper,h_XY_2_6,h_XY_1_6,77,509,505,505,0.9921414538310412,40.747704843798395,110.01027089132603,0.9093200084590248,"[0.6473052098185238, -0.3111589296864505, 0.5577086726975835]","[0.711856336379837, -0.342188587946893, 0.6133249763663532]"
8c4dd7f9-d9db-468e-96b6-47c3d9408369,reciprocal_lower,h_XY_3_4,h_XY_3_5,104,509,509,509,1.0,120.2707115021711,83.77233030681595,0.966257938510969,"[-0.4842029059166362, 0.1048191255572657, 0.8295871868313558]","[-0.5011114389008867, 0.10847944568382534, 0.858556658390588]"
e9d62497-6f50-4daf-8d50-e4e3fde2a3dd,reciprocal_upper,h_XY_3_5,h_XY_2_5,98,509,509,509,1.0,23.164856132909758,72.69815741305723,0.9473883347685313,"[0.8315948724746441, 0.2817585755537832, 0.355818394734272]","[0.877776136728369, 0.2974055782760121, 0.37557818866453174]"
3e7978a9-ef14-465e-81e6-9497ec8a0872,reciprocal_lower,h_XY_2_5,h_XY_2_6,104,509,509,509,1.0,127.10722659936856,75.45968595254088,0.9621063641491141,"[-0.5618560207459958, 0.24154752361835233, 0.7427120988118777]","[-0.5839853488994439, 0.251061143153311, 0.771964645997048]"
c39b46d1-4349-4e75-b31c-272c503719cf,reciprocal_upper,h_XY_2_6,h_XY_1_6,98,509,506,498,0.9941060903732809,29.037965386005183,126.75831036112159,0.8828370334899269,"[0.6183910934352241, -0.5283257100063181, 0.34331563816348654]","[0.700458940865534, -0.5984408106644591, 0.38887770351718454]"
481ace58-83fe-45ed-b8fd-7aec96e1baa4,reciprocal_lower,h_XY_3_4,h_XY_3_5,125,509,509,509,1.0,163.16501474590734,83.15837770228063,0.9385747412546096,"[-0.8919531451985386, 0.11180797224412863, 0.26989092062210646]","[-0.9503272419266781, 0.11912527295873412, 0.2875539994410445]"
72258902-2503-4a02-98b8-ea9fe7dc047c,reciprocal_upper,h_XY_3_5,h_XY_2_5,119,509,509,509,1.0,21.657330488580502,112.05366888298127,0.8400141328656076,"[0.7235926156588534, -0.3154042400693125, 0.2873284450315302]","[0.8614052875401083, -0.3754749208722819, 0.3420519176877937]"
e8f1710a-ff05-4481-8f87-3955e2f7199e,reciprocal_lower,h_XY_2_5,h_XY_2_6,125,509,509,509,1.0,171.4500112114828,54.347705791297585,0.872381302992777,"[-0.7009920953725822, 0.5084803969912426, 0.10538930644121589]","[-0.8035386510093352, 0.5828648496326756, 0.12080647083983695]"
51b9ecd3-7362-4356-81ee-2c443729a022,reciprocal_upper,h_XY_2_6,h_XY_1_6,119,509,345,301,0.6777996070726916,42.47475937741268,106.24246308706675,0.816491976655835,"[0.5781872024957223, -0.2283750290672329, 0.5293425666919899]","[0.7081358041800304, -0.27970272286398323, 0.6483132496415414]"
33f45a0e-4ccc-4e5d-8024-2f8e181cf5f0,reciprocal_upper,h_XY_3_5,h_XY_3_4,126,509,504,475,0.9901768172888016,4.811719360665971,88.82337254216996,0.5759294742085733,"[0.5737787284913525, 0.011826469748511221, 0.04829973712452415]","[0.996265609222073, 0.020534579802089198, 0.0838639786423439]"
103ec715-1493-48b4-8835-2f41094f96a1,unpaired,h_XY_3_4,h_XY_3_3,132,509,509,509,1.0,-39.50516849751317,94.64693755988799,0.9092377095925624,"[0.6992319300030805, -0.07366232356504158, -0.5765082676738429]","[0.7690309394629185, -0.0810154734981794, -0.6340567066143588]"
641d2e2b-34ed-4651-9c49-65ae108c9f55,reciprocal_upper,h_XY_3_3,h_XY_3_2,126,509,509,509,1.0,30.1719434901633,94.79963944010517,0.8481703722370737,"[0.7306898484350456, -0.07096774874517503, 0.4247927781551707]","[0.8614894747005016, -0.08367157244363012, 0.5008342569603882]"
fc8ea2be-b9cc-411a-a95c-7438da9c2ab9,unpaired,h_XY_3_2,h_XY_3_1,132,509,496,469,0.9744597249508841,-10.631220142634982,151.34752380328155,0.8162158289322647,"[0.3846541373135859, -0.7162654517661482, -0.07220302385191797]","[0.4712652262781676, -0.8775441817921286, -0.08846070033507017]"
44cc40b3-2856-428f-b0ba-244dad2e91ae,reciprocal_upper,h_XY_3_5,h_XY_3_4,105,509,509,509,1.0,13.687732654768254,123.09790094283187,0.960529280084053,"[0.78181971518222, -0.5245174442688321, 0.19040977261914396]","[0.8139467805851847, -0.5460712704384536, 0.198234219994295]"
47e1713c-7979-4dda-b198-6c16760d0e1a,reciprocal_lower,h_XY_3_4,h_XY_3_3,111,509,351,236,0.6895874263261297,-48.19587199927465,75.20677620650883,0.9631379365824628,"[0.6207339640107113, 0.2459193700084916, -0.6941525007248045]","[0.6444912410088259, 0.2553314127373034, -0.7207197166253163]"
bd2ad03e-12a1-4905-8e87-8052564ae775,reciprocal_upper,h_XY_3_3,h_XY_3_2,105,509,509,509,1.0,24.57191800102238,77.14420930486231,0.8399854924342213,"[0.7447674620122218, 0.1868950298598986, 0.34053972285403455]","[0.886643244104057, 0.22249792590856468, 0.4054114337941402]"
e480da35-f7b3-4317-ac15-d1bd0b0d0629,reciprocal_lower,h_XY_3_2,h_XY_3_1,111,509,509,509,1.0,34.14601472485853,16.57196488134434,0.9155733169062019,"[0.21612144030856875, 0.8775424600084958, 0.14657848597871323]","[0.23605039194333557, 0.9584622485218163, 0.16009475513551888]"
f2d53620-5a3c-4a20-97be-f819d9aedf83,reciprocal_upper,h_XY_3_5,h_XY_3_4,84,509,482,421,0.9469548133595285,40.46088913900179,125.93711071986924,0.8832952215137347,"[0.5441366775492615, -0.5184032282753932, 0.4640946211800985]","[0.6160303648159162, -0.5868969011142017, 0.5254128063602143]"
dbc17770-0f73-443d-a4cd-51b94aa7821a,reciprocal_lower,h_XY_3_4,h_XY_3_3,90,509,509,509,1.0,-27.731329582228838,59.729434083888314,0.8200254813714332,"[0.6268723025484779, 0.4133617347970737, -0.32955270079544785]","[0.7644546624332691, 0.5040840122501513, -0.40188104916483186]"
d278c588-9d64-44a1-92a4-e9eaff5f0fba,reciprocal_upper,h_XY_3_3,h_XY_3_2,84,509,507,507,0.9960707269155207,41.39401443620438,113.11980175161253,0.8331390193086335,"[0.5748076610329806, -0.3271361922762181, 0.506654408858112]","[0.6899300689457266, -0.3926549887768869, 0.608127091777013]"
1bbd08be-708f-49e6-826e-4e2a62371e01,reciprocal_lower,h_XY_3_2,h_XY_3_1,90,509,507,507,0.9960707269155207,-51.595372703280574,78.4308923376342,0.8516734696993498,"[0.5183201699548433, 0.17080288559963344, -0.6538488163777235]","[0.6085902501316803, 0.20054973141282512, -0.7677224190258497]"
67f97e34-c7ff-4cde-b0a5-48dac6180efa,reciprocal_upper,h_XY_3_5,h_XY_3_4,42,509,483,462,0.9489194499017681,31.673703807885865,82.03807053444862,0.7229050223117415,"[0.6092992841867735, 0.10013324739809164, 0.375924708337371]","[0.8428483208462518, 0.13851508055357062, 0.5200195001208048]"
384f24bb-8c82-416e-91a5-59246a53f153,reciprocal_lower,h_XY_3_4,h_XY_3_3,48,509,507,488,0.9960707269155207,-19.202222144757755,41.265302989517004,0.7771094156906602,"[0.4840240061673895, 0.5841249212991667, -0.168576041375969]","[0.6228518100468652, 0.7516636776045527, -0.2169270349480274]"
518c5c21-e68c-4553-9dfe-d659bc024d5a,reciprocal_upper,h_XY_3_3,h_XY_3_2,42,509,113,72,0.2220039292730845,23.312265699900106,120.17758248832062,0.9035940885688138,"[0.7173611286060112, -0.4542202599957165, 0.3091265816312779]","[0.7938975450162875, -0.502681752505871, 0.34210779546034636]"
f96ab93c-ef8e-428b-ab94-8cd8bb8d7d7a,reciprocal_lower,h_XY_3_2,h_XY_3_1,48,509,466,458,0.9155206286836935,30.72645796844286,33.52927914902649,0.8728808619903105,"[0.4144615904381538, 0.72763668453916, 0.24634821816543037]","[0.4748203431715915, 0.8336036637119411, 0.28222433197093627]"
5f63d842-e359-4ff4-b838-b16bea4f60ad,reciprocal_upper,h_XY_3_5,h_XY_3_4,21,509,428,335,0.8408644400785854,-12.980591407182505,121.12108895142184,0.9453287356581562,"[0.7885940779088007, -0.4885917026356053, -0.18177994076315698]","[0.8342008955855618, -0.5168484614988862, -0.19229283307102504]"
9765a4d6-1b29-444b-b73a-21ed7589c99e,reciprocal_lower,h_XY_3_4,h_XY_3_3,27,509,509,509,1.0,-3.3749646231236627,51.93315291458432,0.8320775006199029,"[0.6539517425331095, 0.5130427028045448, -0.03856514715104614]","[0.7859264816629598, 0.6165804296142183, -0.046348023017465156]"
f258b62b-4ea3-4e98-b8a3-7c4ea84420dc,reciprocal_upper,h_XY_3_3,h_XY_3_2,21,509,506,506,0.9941060903732809,60.69560012583488,85.64319094312947,0.9347415679282234,"[0.4561866546616964, 0.07100989027228957, 0.8127688050146862]","[0.48803505729695534, 0.07596740394211532, 0.8695117804765229]"
5ce5092e-3f86-4673-8397-74863ae859c0,reciprocal_lower,h_XY_3_2,h_XY_3_1,27,509,509,509,1.0,15.123736043778356,12.535306563480859,0.8199835031177192,"[0.1718061249468137, 0.8004371039380955, 0.046433214999189676]","[0.20952387980194367, 0.9761624482623067, 0.05662701118088664]"
9b1e03a2-113d-4165-9ed2-4a79948a9e27,unpaired,h_XY_3_5,h_XY_3_4,0,509,452,409,0.888015717092338,22.94648734589329,109.33410447107157,0.900808765504127,"[0.782745238106541, -0.29823626894569727, 0.3313931986567521]","[0.8689360806435834, -0.33107611778044016, 0.3678840741200956]"
369f2d55-4493-4d4a-8353-1cb4367af9ac,reciprocal_lower,h_XY_3_4,h_XY_3_3,6,509,501,501,0.9842829076620825,-37.10575833772116,43.99905752843358,0.8708014357964705,"[0.48242120885555395, 0.6264120811724718, -0.3649285168258478]","[0.5539967999872575, 0.7193512268379872, -0.4190720201237028]"
a3bd728e-b664-4b9d-8539-98915e6b85e6,unpaired,h_XY_3_3,h_XY_3_2,0,509,137,82,0.2691552062868369,47.27231037066808,138.96366692444298,0.8809928024068405,"[0.3924561897456728, -0.6645270568468505, 0.42488851213162887]","[0.44547037010233986, -0.7542934006173337, 0.48228374961844045]"
80c2fe63-0b54-49d1-8810-847fcc0d93a1,reciprocal_lower,h_XY_3_2,h_XY_3_1,6,509,498,484,0.9783889980353635,1.6671331612018014,56.748669973888255,0.6285207127970563,"[0.5253926850620555, 0.3446258528134414, 0.015291647092833044]","[0.8359194444427165, 0.5483126423626996, 0.024329583387605203]"
2b62857e-62d9-4b38-85b8-19f197b0a60a,reciprocal_lower,h_XY_0_1,h_XY_1_1,34,509,508,508,0.9980353634577603,177.7615406641277,100.18328421338077,0.6489620115971765,"[-0.6382516555489576, -0.11473492493074346, 0.024948220104955777]","[-0.9834961741106242, -0.17679759813423668, 0.03844326733941652]"
4ad1c9d9-edf8-4568-9150-c4480110a245,reciprocal_upper,h_XY_1_1,h_XY_1_2,28,509,466,453,0.9155206286836935,-146.767574360618,55.25231063259418,0.537675922890023,"[-0.36953892853318976, 0.30645571896453433, -0.24211829891214406]","[-0.6872893369427959, 0.5699636266346582, -0.450305264946125]"
fd5d07f5-4837-4ee2-ab8e-f690f5bc9ad1,reciprocal_lower,h_XY_1_2,h_XY_2_2,34,509,509,509,1.0,174.18504684437855,84.92365613745301,0.8360478862461147,"[-0.8284834646942173, 0.0739760638857719, 0.08437273728420845]","[-0.9909521671230318, 0.08848304636942161, 0.10091854626060369]"
bd7a6687-878f-45a2-892c-d92615a93f6b,reciprocal_upper,h_XY_2_2,h_XY_2_3,28,509,509,509,1.0,-125.43519880731957,117.2733198764431,0.8947443664353145,"[-0.46108672675984064, -0.41000382434057714, -0.647968653331108]","[-0.5153278903524394, -0.4582357148266195, -0.7241941694616446]"
393bdf1c-4f8d-4630-85a0-16d89f7209ba,reciprocal_lower,h_XY_2_3,h_XY_3_3,34,509,509,509,1.0,161.76482455544178,82.54744246722528,0.737832828842887,"[-0.6948591942502342, 0.0957007577284754, 0.22893088139088605]","[-0.9417569496602007, 0.12970520419721493, 0.3102747295073722]"
0328fb72-1c1e-467a-b86d-63944a9690bd,reciprocal_upper,h_XY_3_3,h_XY_3_4,28,509,492,492,0.9666011787819253,-157.76911081633415,76.5620624490813,0.8329663701418127,"[-0.7499396522893217, 0.1935746888459868, -0.30651644580605797]","[-0.9003240456894367, 0.23239196177035415, -0.367981777888432]"
4114d449-4578-4954-b979-2efd4e01f5a0,reciprocal_lower,h_XY_0_1,h_XY_1_1,55,509,467,453,0.9174852652259332,178.19299680559388,48.183839409868625,0.8793917236814501,"[-0.6550741518067666, 0.5863280204225064, 0.02066668288579885]","[-0.744917349306394, 0.6667427093445073, 0.023501111426521823]"
4434b70e-ed5f-4189-a55d-a0d966039386,reciprocal_upper,h_XY_1_1,h_XY_1_2,49,509,509,509,1.0,-139.55149213904994,92.02342183001831,0.8192040957370748,"[-0.6230168618476456, -0.028924485084769445, -0.5311390726434]","[-0.760514827855065, -0.03530803280316218, -0.6483598841940729]"
9c73f442-3739-40a5-bc92-7e39b56079d7,reciprocal_lower,h_XY_1_2,h_XY_2_2,55,509,509,509,1.0,-143.7135577225117,149.2043010621046,0.4313421424288567,"[-0.17801040266370408, -0.37052218103508844, -0.13069680080102647]","[-0.4126895685669391, -0.8589983323880773, -0.30300030519875043]"
8f326290-011a-45f0-87fd-80272646aa3a,reciprocal_upper,h_XY_2_2,h_XY_2_3,49,509,509,509,1.0,-143.5971369948159,122.56162694395299,0.8967886475994222,"[-0.6083365770922753, -0.48265742848233856, -0.4485513283512503]","[-0.6783499977622456, -0.5382064433736365, -0.5001750741960879]"
7b1e185a-d2c0-49f0-a946-6f539e69c6ef,reciprocal_lower,h_XY_0_1,h_XY_1_1,76,509,508,508,0.9980353634577603,168.21187825270346,100.1871697882081,0.9196482750908536,"[-0.8860604054236308, -0.16265299027396377, 0.18491596083905498]","[-0.9634774831019995, -0.17686434551067365, 0.2010724815645273]"
3bc48f43-04a8-4de5-8c6a-ff921b1eeca3,reciprocal_upper,h_XY_1_1,h_XY_0_1,56,509,508,508,0.9980353634577603,42.972549673797,114.53668197336113,0.9516516036329097,"[0.6334253960145597, -0.3951978183399834, 0.5901116222887025]","[0.6656063979679873, -0.4152757341356061, 0.6200920799544329]"
53c91750-ab69-4c1f-abc4-02721c5af1b6,reciprocal_lower,h_XY_0_1,h_XY_1_1,97,509,508,508,0.9980353634577603,107.00056344651631,132.2818636324615,0.8886838565829364,"[-0.19223692490600394, -0.597887265339324, 0.6287565344383064]","[-0.21631643635923686, -0.6727783574670192, 0.7075142974419809]"
156d78a7-3d3f-40ae-af39-69921b059b1a,reciprocal_upper,h_XY_1_1,h_XY_1_2,91,509,509,509,1.0,-132.75227175067891,78.83914188785681,0.8804253955944334,"[-0.5863558926151671, 0.17041880364318188, -0.6342657769168316]","[-0.6659915712895575, 0.19356416170630888, -0.7204083163555236]"
6a1d297e-9af2-4587-a1be-cdc2f0e075c1,reciprocal_lower,h_XY_1_2,h_XY_2_2,97,509,509,509,1.0,129.01815766468786,90.65443473872948,0.9316572615627986,"[-0.5865020764904272, -0.010641195990595079, 0.7238006163599199]","[-0.6295255784370805, -0.011421792572887928, 0.7768958030185781]"
41012d99-60f9-4444-8aa0-947d89957b97,reciprocal_upper,h_XY_2_2,h_XY_2_3,91,509,509,509,1.0,-168.21487212774468,112.0652974665542,0.8771918689264017,"[-0.7958066309295239, -0.3295285469144064, -0.1660370978055026]","[-0.9072207109073122, -0.3756630203580405, -0.18928253177804305]"
61ec0055-1ec8-49ea-b3be-4b5aca9dbeac,reciprocal_lower,h_XY_2_3,h_XY_3_3,97,509,509,509,1.0,-174.97306765763128,62.74947318258687,0.8978910100452107,"[-0.7951663970216545, 0.4111282116809934, -0.06994469620777138]","[-0.8855934496789496, 0.4578820893421043, -0.07789887127197044]"
d085cfc1-9eb4-469a-a5f9-65f9e08ee4fd,reciprocal_upper,h_XY_3_3,h_XY_3_4,91,509,509,509,1.0,-170.8475797637763,84.27920453263702,0.8021791813203946,"[-0.7880219693666553, 0.07996194114377068, -0.12696024065776207]","[-0.9823515589990301, 0.09968089799108544, -0.1582691792733692]"
3dad1467-f378-40a5-b1d3-3f9a893e5245,reciprocal_lower,h_XY_0_1,h_XY_1_1,118,509,509,509,1.0,112.68454624885948,70.37991148959195,0.8864329239763669,"[-0.322010819472746, 0.29764808223805844, 0.7703752202607428]","[-0.3632658611418309, 0.3357818444997131, 0.8690733381212742]"
2373e03e-d887-406e-9987-5023792ebf08,reciprocal_upper,h_XY_1_1,h_XY_1_2,112,509,504,488,0.9901768172888016,-144.05914965381763,116.0147937123213,0.790746774299334,"[-0.5753418168376304, -0.3468240655086677, -0.4171034912906098]","[-0.7275929988426827, -0.4386031998878301, -0.5274804840781012]"
6c9054f4-dc3c-4e59-9322-671fb982cc65,reciprocal_lower,h_XY_1_2,h_XY_2_2,118,509,509,509,1.0,175.83604739087707,69.75914743479585,0.9144358405801167,"[-0.8557015779207767, 0.3163648692903479, 0.06229755661547661]","[-0.9357699468318312, 0.3459672677414377, 0.06812676608995896]"
67a50056-e00d-4e9b-b8c0-8ea7a7756982,reciprocal_upper,h_XY_2_2,h_XY_2_3,112,509,498,498,0.9783889980353635,-159.65935004935076,97.97792307243955,0.8907782813552332,"[-0.827147936331924, -0.12363247648325339, -0.30663862886896737]","[-0.9285676959630158, -0.1387915254233169, -0.3442367593453741]"
f8609418-c72e-4722-8324-0942958d75d2,reciprocal_lower,h_XY_2_3,h_XY_3_3,118,509,509,509,1.0,128.8519303015601,74.67469016516341,0.9264743389381556,"[-0.5605199838521909, 0.24486634113739517, 0.6958538089219723]","[-0.6050032475746822, 0.26429910775298937, 0.7510772610491291]"
c5e42cd5-3af5-4541-af17-83edb9b0d49c,reciprocal_upper,h_XY_3_3,h_XY_3_4,112,509,467,464,0.9174852652259332,-161.8118464315445,102.38420321090027,0.9614625209813273,"[-0.8921705230817903, -0.20620106392562879, -0.2931263519912065]","[-0.9279306302768688, -0.21446604462040536, -0.3048754845815767]"
2ea7b85e-997c-43a7-997e-0f8f3805b59d,reciprocal_upper,h_XY_0_2,h_XY_0_3,112,509,484,478,0.9508840864440079,-148.13182874251316,72.02877597826152,0.8502819811962427,"[-0.6868839926922571, 0.2623454081429349, -0.4270184011918783]","[-0.807830823047544, 0.30853930101382016, -0.5022079858626614]"
12cadc63-992f-4bc8-afab-1368b64e9585,reciprocal_lower,h_XY_0_3,h_XY_1_3,118,509,509,509,1.0,154.95790338324977,90.92300150171202,0.6951854233586713,"[-0.6297542083176533, -0.011198546253317615, 0.294222709046044]","[-0.9058794778450645, -0.016108718446963006, 0.4232291114859062]"
204af187-15ba-40eb-bf2b-f449ef24da8c,reciprocal_upper,h_XY_1_3,h_XY_1_4,112,509,509,509,1.0,-109.24569080161179,114.85775415772325,0.9731450939665834,"[-0.2910499548751131, -0.40907799524113214, -0.8336405049467794]","[-0.29908176764143185, -0.4203669090841446, -0.8566456431988194]"
86d63cea-bcab-40d3-bfa8-e1a043228b54,reciprocal_lower,h_XY_1_4,h_XY_2_4,118,509,499,476,0.9803536345776032,164.14175864009422,70.61215102451146,0.83864137341337,"[-0.7609764957228092, 0.27839630452716774, 0.2161703582448648]","[-0.9073920269704135, 0.3319610901070403, 0.25776257301142413]"
78e6c51f-594a-41dd-8c69-dba85c5760a3,reciprocal_upper,h_XY_2_4,h_XY_2_5,112,509,452,364,0.888015717092338,-161.1787910401233,114.03113539679921,0.8763833051945774,"[-0.7576235146633188, -0.35689221783766173, -0.25822906981958216]","[-0.8644887575706486, -0.40723301747335705, -0.29465311387036214]"
91323e36-b0ea-4135-b6d3-6df4cde066a8,reciprocal_lower,h_XY_2_5,h_XY_3_5,118,509,507,486,0.9960707269155207,169.7934188751282,72.39285869981646,0.9396320111455406,"[-0.8814402026015116, 0.28422805925756495, 0.15870064882632895]","[-0.9380695763301155, 0.3024886933247962, 0.16889659669305118]"
f5d35f68-8e24-4160-a70f-dbe0b8adbd27,reciprocal_upper,h_XY_0_2,h_XY_0_3,91,509,508,508,0.9980353634577603,-167.01248224870284,119.07712607156793,0.7829377619806689,"[-0.6667571742860747, -0.3804971902124329, -0.1537800309331196]","[-0.8516094211618027, -0.4859865096426752, -0.1964141192322724]"
196acc86-5acb-480d-a74d-6ef9f23ef258,reciprocal_lower,h_XY_0_3,h_XY_1_3,97,509,509,509,1.0,171.5397571968016,42.20619341627195,0.9147202740086526,"[-0.6078227085072058, 0.6775625615255049, 0.09040857218441985]","[-0.6644902554127232, 0.7407319819819536, 0.09883739844118142]"
b581c73a-2329-436e-9fa6-63353ad48b3f,reciprocal_upper,h_XY_1_3,h_XY_1_4,91,509,509,509,1.0,-142.24880193409794,108.51008118644137,0.7699873482218839,"[-0.5773159793882245, -0.24444904530550848, -0.44702510065320633]","[-0.7497733316286411, -0.3174715089410361, -0.5805616179090635]"
bae28c32-9558-4e7b-979f-57ee13572012,reciprocal_lower,h_XY_1_4,h_XY_2_4,97,509,479,365,0.9410609037328095,115.24806511595011,95.17647084110891,0.87673426727438,"[-0.37243546700682495, -0.07910212305755561, 0.789745308600399]","[-0.42479857456086945, -0.0902236013923248, 0.9007807018374963]"
b3e43ba8-67cc-4567-9bae-1e9eb834dcf9,reciprocal_upper,h_XY_2_4,h_XY_2_5,91,509,509,509,1.0,-174.9134134508328,89.09809632277276,0.8755589254416224,"[-0.8720027964653438, 0.013781769097261951, -0.07761841094520305]","[-0.9959384470045978, 0.015740538639715855, -0.0886501281522008]"
20413af3-cae5-4f43-a85a-af74fa44a003,reciprocal_lower,h_XY_2_5,h_XY_3_5,97,509,497,497,0.9764243614931237,-164.37763369627194,60.20347047889884,0.8587937750071334,"[-0.7177257598199103, 0.426753003655594, -0.20069468242298785]","[-0.8357370310630728, 0.49692139844871286, -0.23369368556650383]"
83796f86-becf-4926-85f9-5ea2a856d786,reciprocal_upper,h_XY_0_2,h_XY_0_3,49,509,505,505,0.9921414538310412,-119.13496884558458,124.75694049706959,0.9503157216725884,"[-0.38012671800238196, -0.5417714655684924, -0.6819731139968773]","[-0.4000004517796947, -0.5700962882261444, -0.7176279403192248]"
b77ca303-ac3c-4cae-aac1-81546006b401,reciprocal_lower,h_XY_0_3,h_XY_1_3,55,509,509,509,1.0,137.33679572847944,62.27332446978429,0.8489577144447983,"[-0.5525992723255984, 0.3949811534773861, 0.5092672515862653]","[-0.650914954800767, 0.46525421320388854, 0.599873518929404]"
37b808f7-0aba-4bb8-ad6d-5665602767ff,reciprocal_upper,h_XY_1_3,h_XY_1_4,49,509,509,509,1.0,-126.76200145367318,95.7704041741411,0.8480422902468925,"[-0.5049750305713461, -0.08526419313640181, -0.6759481946979822]","[-0.5954597269250942, -0.10054238346012043, -0.7970689698755375]"
b41e656a-f30c-4af9-a0ec-e64fb1124bec,reciprocal_upper,h_XY_0_2,h_XY_0_3,28,509,479,479,0.9410609037328095,176.6053313135526,117.29755303977777,0.873533246983213,"[-0.7748917464850585, -0.40061248305226743, 0.04596469555068852]","[-0.88707756592114, -0.4586116034344439, 0.052619285767805286]"
830ddc91-3b4d-462c-b82a-c48937bdad2a,reciprocal_lower,h_XY_0_3,h_XY_1_3,34,509,491,461,0.9646365422396856,172.4227352347581,66.76533471853496,0.856701143412586,"[-0.7803459121434002, 0.33796683263021426, 0.10380523381514896]","[-0.9108729667792527, 0.3944979357491647, 0.12116854823100956]"
ae35b8d6-1ffe-4316-beb0-1d202775f3ee,reciprocal_upper,h_XY_1_3,h_XY_1_4,28,509,509,509,1.0,-143.51536577460917,95.2138018504645,0.9588342364063833,"[-0.7677287601179315, -0.08713163912368507, -0.5677708351583549]","[-0.8006897657256207, -0.09087247390148052, -0.5921470193704225]"
9684b434-653b-49d4-a554-6eda264a2b82,reciprocal_lower,h_XY_1_4,h_XY_2_4,34,509,502,462,0.9862475442043221,132.8786674818309,92.14445846944065,0.6786364024923746,"[-0.46145343564012486, -0.025393979111336663, 0.49695396099499034]","[-0.6799715340134733, -0.03741912313880333, 0.7322830888084791]"
f48d8f29-85cc-416e-94cf-151e788ba86d,reciprocal_upper,h_XY_2_4,h_XY_2_5,28,509,496,494,0.9744597249508841,177.54353971000756,101.22540579385328,0.8351147824030326,"[-0.8183854227276819, -0.16257121186180737, 0.03510841393001508]","[-0.97996759244614, -0.19466930209762387, 0.04204022569088173]"
